ReviewTitle,ReviewBody,ReviewStar,Product,CleanedReviewBody,ReviewTitleLength,ReviewBodyLength,SentimentPolarity,SentimentSubjectivity,SentimentLabel,PredictedSentiment
"Sound is clear but base is really low.
","Base is low. Mike doesn't catch your voice in crowded place. Ok if you get it in 2k to 3k
",3,Samsung EO-BG950CBEIN,base low mike catch voic crowd place ok get,39,90,-0.10000000000000002,0.6,neutral,negative
"Excellent sound and looks!!
","Good looking... flexible neck band and switches are elegant. With samsung level app sound can be adjusted to our like... sound effect was good. Worth buying.
",4,Samsung EO-BG950CBEIN,good look flexibl neck band switch eleg samsung level app sound adjust like sound effect good worth buy,28,158,0.5,0.42000000000000004,positive,positive
"Five Stars
","Excellent style , sound ok
",5,Samsung EO-BG950CBEIN,excel style sound ok,11,27,0.45,0.45,positive,positive
"Powerful device
","It is heavy duty product, using it daily in gym n walking, perfect device in every aspect. If you are running with this device no other Device will give you same comfort.
",5,Samsung EO-BG950CBEIN,heavi duti product use daili gym n walk perfect devic everi aspect run devic devic give comfort,16,171,1.0,1.0,positive,positive
"Good !!
","Wire is so thin, may got damaged if not used with care.
",4,Samsung EO-BG950CBEIN,wire thin may got damag use care,8,56,-0.4,0.8500000000000001,positive,negative
"Good
","Quality of sound need to improve spacialy bass
",4,Samsung EO-BG950CBEIN,qualiti sound need improv spaciali bass,5,47,0.125,0.45,positive,positive
"Facing problem
","My indicator light is on in every time. It never off... Please help me what should I do.
",2,Samsung EO-BG950CBEIN,indic light everi time never pleas help,15,89,0.4,0.7,negative,positive
"Worth it
","The quakity, comfort are pretty good. I have used for music, talking.
",4,Samsung EO-BG950CBEIN,quakiti comfort pretti good use music talk,9,70,0.7,0.6000000000000001,positive,positive
"Missing the thump and the umph
","Sound quality is good, but the bass is just not upto the mark. Change the settings with the help of an equaliser and you are good to go
",4,Samsung EO-BG950CBEIN,sound qualiti good bass upto mark chang set help equalis good go,31,136,0.4125,0.525,positive,positive
"Stopped working suddenly
","One of the worst  product, suddenly it stopped working after 5 months. I lightly used less than 1 hr a day.Now it not switching on.
",1,Samsung EO-BG950CBEIN,one worst product suddenli stop work month lightli use less hr switch,25,132,-0.5833333333333334,0.5333333333333333,negative,negative
"Good product
","Good product.. But rate dropped after my purchase
",4,Samsung EO-BG950CBEIN,good product rate drop purchas,13,50,0.7,0.6000000000000001,positive,positive
"Amazing Product, Value for money
","I liked this pair of headset very much, sound quality is awesome with punchy and immersive sound. Super build quality Amazing battery life
",5,Samsung EO-BG950CBEIN,like pair headset much sound qualiti awesom punchi immers sound super build qualiti amaz batteri life,33,139,0.37777777777777777,0.48888888888888893,positive,positive
"Excellent product
","Amazing product i ever used.  i have try more earphone but this one is amazing.Price is normal than expected.  packaging is superb.
",5,Samsung EO-BG950CBEIN,amaz product ever use tri earphon one normal expect packag superb,18,132,0.575,0.825,positive,positive
"Below average sound quality.
","Sound quality is not good. Call Receivers are getting humming notice which was annoying.
",2,Samsung EO-BG950CBEIN,sound qualiti good call receiv get hum notic annoy,29,89,0.55,0.5,negative,positive
"Ok
","Good
",4,Samsung EO-BG950CBEIN,good,3,5,0.7,0.6000000000000001,positive,positive
"Worthfull
","Nice sound,noise cancellation is good,
",4,Samsung EO-BG950CBEIN,nice sound nois cancel good,10,39,0.5666666666666667,0.6666666666666666,positive,positive
"Bluetooth not working sometimes
","Sometimes bluetooth not working properly..v need to off it and pair again to speaknin bluetooth
",3,Samsung EO-BG950CBEIN,sometim bluetooth work properli v need pair speaknin bluetooth,32,96,0.0,0.0,neutral,positive
"Not that much good
","Connecting and disconnecting always
",3,Samsung EO-BG950CBEIN,connect disconnect alway,19,36,0.0,0.0,neutral,positive
"Good prouduct
","Very good hedhfhon  byutifull sound and baas mind blowving bluetooth very niceI am 3 nos order in amazon colect nice and awsom
",5,Samsung EO-BG950CBEIN,good hedhfhon byutiful sound baa mind blowv bluetooth nicei no order amazon colect nice awsom,14,127,0.5666666666666668,0.6666666666666666,positive,positive
"BATTERY LIFE WORST EVER..
","BATTERY LIFE IS VERY POOR...
",3,Samsung EO-BG950CBEIN,batteri life poor,26,29,-0.4,0.6,neutral,negative
"Super Bluetooth Headset 😍
","Nice Genius Product By Samsung Orginal Felxi Bluetooth Headset. Super Deep Bass And Nice Sound. I Love It This Product
",5,Samsung EO-BG950CBEIN,nice geniu product samsung orgin felxi bluetooth headset super deep bass nice sound love product,26,119,0.3261904761904762,0.6523809523809524,positive,positive
"Don’t buy
","It pains in the ear. Cannot put for more than 10 mins in the ear
",2,Samsung EO-BG950CBEIN,pain ear put min ear,10,65,0.0,0.0,negative,negative
"Samsung Ufex
","One side speaker not working when the Bluetooth continues on disable and enable Automatically
",1,Samsung EO-BG950CBEIN,one side speaker work bluetooth continu disabl enabl automat,13,94,0.0,0.0,negative,negative
"Good product from Samsung.
","Earbuds cable not breaded.
",4,Samsung EO-BG950CBEIN,earbud cabl bread,27,27,0.0,0.0,positive,positive
"Nice product
","Overall product is good but sometime it continuously vibrates. And to stop that vibration i have disconnect bluetooth
",4,Samsung EO-BG950CBEIN,overal product good sometim continu vibrat stop vibrat disconnect bluetooth,13,118,0.7,0.6000000000000001,positive,positive
"Good
","Sound quality average
",4,Samsung EO-BG950CBEIN,sound qualiti averag,5,22,0.4,0.4,positive,neutral
"Bluetooth conection ...low..
","Bluetooth conection low...automatic diconnect my phone ....
",2,Samsung EO-BG950CBEIN,bluetooth conect low automat diconnect phone,29,60,0.0,0.3,negative,negative
"Good product
","Sound quality is awesome and battery life is ok ok
",4,Samsung EO-BG950CBEIN,sound qualiti awesom batteri life ok ok,13,51,0.4666666666666666,0.4666666666666666,positive,positive
"Ultimate product.
","Excellent battery back up.  One of the best wireless ear phones. Not at all comparable with any brand under this range.
",5,Samsung EO-BG950CBEIN,excel batteri back one best wireless ear phone compar brand rang,18,120,0.5,0.15,positive,positive
"Awesome product by Samsung
","Just the metal colour is not gud as it will fade in few month, rest the quality of sound is very nice
",5,Samsung EO-BG950CBEIN,metal colour gud fade month rest qualiti sound nice,27,102,0.5,0.7,positive,positive
"Excellent
","Battery power back up good. Thanks it's worth
",5,Samsung EO-BG950CBEIN,batteri power back good thank worth,10,46,0.3333333333333333,0.23333333333333336,positive,positive
"good
","good product
",5,Samsung EO-BG950CBEIN,good product,5,13,0.7,0.6000000000000001,positive,positive
"Nice
","Nice
",4,Samsung EO-BG950CBEIN,nice,5,5,0.6,1.0,positive,positive
